GenderSelect,Country,Age,EmployerIndustry,Gender Counts,,Age Counts,,Industry Counts,
Male,United States,29,Insurance,,,,,,
Male,Belgium,33,Pharmaceutical,,,,,,
Female,Poland,30,,,,,,,
Male,Italy,NA,Academic,,,,,,
Male,United Kingdom,48,Manufacturing,,,,,,
Male,Other,27,Retail,,,,,,
Male,United States,57,Manufacturing,,,,,,
Male,India,24,Internet-based,,,,,,
Male,Belarus,21,Military/Security,,,,,,
Male,Ireland,36,Pharmaceutical,,,,,,
Male,India,30,,,,,,,
Female,Canada,31,Other,,,,,,
Male,India,33,Mix of fields,,,,,,
Male,Spain,NA,Mix of fields,,,,,,
Female,Other,50,Academic,,,,,,
Male,United States,36,Other,,,,,,
Male,Other,44,,,,,,,
Male,Russia,35,Mix of fields,,,,,,
Male,France,48,Financial,,,,,,
Male,Japan,36,Financial,,,,,,
Female,Vietnam,20,Financial,,,,,,
Male,Mexico,28,Pharmaceutical,,,,,,
Male,France,33,Academic,,,,,,
Female,Mexico,57,Academic,,,,,,
Male,India,42,CRM/Marketing,,,,,,
Male,United States,NA,Other,,,,,,
Female,India,25,Financial,,,,,,
Male,Netherlands,35,Internet-based,,,,,,
Male,Other,27,Telecommunications,,,,,,
Male,United States,44,Internet-based,,,,,,
Male,Czech Republic,26,Technology,,,,,,
Male,Germany,17,,,,,,,
Male,Canada,23,,,,,,,
Male,Ukraine,25,Academic,,,,,,
Male,United States,40,,,,,,,
Male,Australia,43,Government,,,,,,
Male,United States,38,Internet-based,,,,,,
Male,Other,37,,,,,,,
Male,India,21,,,,,,,
Male,India,25,,,,,,,
Male,Greece,28,Hospitality/Entertainment/Sports,,,,,,
Male,Russia,27,Financial,,,,,,
Male,India,36,Internet-based,,,,,,
Male,Sweden,39,Other,,,,,,
Male,Brazil,33,,,,,,,
Male,United States,27,,,,,,,
Male,Brazil,30,Internet-based,,,,,,
Male,United States,33,,,,,,,
Female,United States,29,Government,,,,,,
Male,India,20,,,,,,,
Male,Netherlands,32,Academic,,,,,,
Male,United States,24,Financial,,,,,,
Female,United States,46,Other,,,,,,
Male,India,33,Mix of fields,,,,,,
Female,Russia,28,,,,,,,
Male,Other,36,CRM/Marketing,,,,,,
Male,Turkey,33,Technology,,,,,,
Male,Italy,30,Academic,,,,,,
Male,Other,35,Other,,,,,,
,,NA,,,,,,,
Female,United States,28,Insurance,,,,,,
,United Kingdom,37,Mix of fields,,,,,,
Male,United Kingdom,34,,,,,,,
Male,Germany,33,Manufacturing,,,,,,
Male,Brazil,29,,,,,,,
Male,United States,38,Internet-based,,,,,,
Male,South Korea,25,,,,,,,
Female,Canada,50,Other,,,,,,
Male,Netherlands,41,,,,,,,
Male,United States,26,,,,,,,
Male,United States,25,,,,,,,
Male,United States,66,,,,,,,
Male,United States,33,Mix of fields,,,,,,
Male,United States,27,Technology,,,,,,
Male,Argentina,32,Internet-based,,,,,,
Male,Other,42,Telecommunications,,,,,,
Male,United States,37,Insurance,,,,,,
Male,Iran,23,,,,,,,
Male,Chile,22,,,,,,,
Male,United States,34,,,,,,,
Female,United States,23,,,,,,,
Female,Other,30,Academic,,,,,,
Male,Italy,26,,,,,,,
Female,United States,30,,,,,,,
Male,United States,34,,,,,,,
Female,Colombia,37,Government,,,,,,
Male,Portugal,62,,,,,,,
Male,Poland,32,Technology,,,,,,
Male,United States,45,,,,,,,
Male,United States,23,Technology,,,,,,
Male,United States,60,Technology,,,,,,
Male,People 's Republic of China,26,Internet-based,,,,,,
Male,United States,33,Internet-based,,,,,,
Male,United States,63,Government,,,,,,
Female,People 's Republic of China,24,,,,,,,
Male,United Kingdom,33,Financial,,,,,,
Male,Japan,34,,,,,,,
Male,United States,NA,Internet-based,,,,,,
Male,Japan,34,Manufacturing,,,,,,
Male,Australia,42,Manufacturing,,,,,,
Female,United States,23,,,,,,,
Male,Sweden,29,Telecommunications,,,,,,
Male,New Zealand,45,,,,,,,
Male,United States,61,Academic,,,,,,
Female,Canada,43,Technology,,,,,,
Male,United States,57,Mix of fields,,,,,,
Male,India,35,Telecommunications,,,,,,
Male,Australia,24,,,,,,,
Male,Canada,45,Retail,,,,,,
Male,Japan,28,Technology,,,,,,
Male,United States,25,Insurance,,,,,,
Male,United States,34,,,,,,,
Female,India,23,Technology,,,,,,
Male,United States,29,Internet-based,,,,,,
Male,United States,34,,,,,,,
Male,United States,24,Technology,,,,,,
Male,India,21,Military/Security,,,,,,
Male,Other,24,Technology,,,,,,
Male,United States,29,Technology,,,,,,
Male,United States,63,CRM/Marketing,,,,,,
Male,Other,38,Pharmaceutical,,,,,,
Male,India,19,,,,,,,
Female,Canada,50,Financial,,,,,,
Male,United States,24,Technology,,,,,,
Male,United States,41,Technology,,,,,,
Male,Singapore,27,Technology,,,,,,
Male,India,31,Financial,,,,,,
Male,India,20,,,,,,,
Male,Spain,31,Technology,,,,,,
Male,United States,29,Other,,,,,,
Male,Japan,28,Financial,,,,,,
Male,United States,48,,,,,,,
Male,India,20,,,,,,,
Male,India,22,,,,,,,
Male,India,21,,,,,,,
Male,Israel,39,Mix of fields,,,,,,
Male,Japan,24,,,,,,,
Male,India,26,,,,,,,
Male,India,27,,,,,,,
Male,Spain,41,,,,,,,
Male,Taiwan,44,,,,,,,
Male,India,28,,,,,,,
Male,Russia,17,,,,,,,
Male,Other,25,,,,,,,
Male,South Korea,32,Manufacturing,,,,,,
Male,Nigeria,29,Mix of fields,,,,,,
Female,Ukraine,25,Financial,,,,,,
Male,Taiwan,46,Manufacturing,,,,,,
Male,Iran,28,Other,,,,,,
Male,People 's Republic of China,34,Mix of fields,,,,,,
Male,India,21,Technology,,,,,,
A different identity,Pakistan,22,,,,,,,
Male,United States,34,CRM/Marketing,,,,,,
Male,India,35,Academic,,,,,,
Male,Russia,30,,,,,,,
Male,Russia,28,Financial,,,,,,
Male,Turkey,40,Financial,,,,,,
Male,Italy,36,Manufacturing,,,,,,
Male,Switzerland,28,Government,,,,,,
Male,Netherlands,32,Technology,,,,,,
Male,United Kingdom,48,,,,,,,
Male,United States,29,Technology,,,,,,
Male,Japan,50,,,,,,,
Male,Netherlands,28,,,,,,,
Male,Iran,30,Academic,,,,,,
Female,Philippines,19,,,,,,,
Male,Italy,26,Financial,,,,,,
Male,Taiwan,24,Government,,,,,,
Male,Turkey,16,,,,,,,
Male,Spain,47,Academic,,,,,,
Male,Russia,34,Technology,,,,,,
Male,People 's Republic of China,25,Mix of fields,,,,,,
Male,India,22,Financial,,,,,,
Male,People 's Republic of China,31,Academic,,,,,,
Male,Taiwan,21,,,,,,,
Male,United States,22,,,,,,,
Female,United Kingdom,29,,,,,,,
Male,Nigeria,19,,,,,,,
Male,India,28,Technology,,,,,,
Male,Australia,38,Government,,,,,,
Male,Russia,22,Telecommunications,,,,,,
Male,Egypt,28,Other,,,,,,
Male,Australia,24,Telecommunications,,,,,,
Female,India,24,,,,,,,
Male,Australia,28,Retail,,,,,,
Male,Argentina,54,Academic,,,,,,
Male,United States,60,Military/Security,,,,,,
Male,Pakistan,24,,,,,,,
Male,Pakistan,22,Hospitality/Entertainment/Sports,,,,,,
Male,Pakistan,24,Technology,,,,,,
Male,Singapore,48,Academic,,,,,,
Male,Australia,54,Financial,,,,,,
Male,France,25,Insurance,,,,,,
Male,Russia,22,Technology,,,,,,
Male,France,27,Financial,,,,,,
Female,Colombia,30,Internet-based,,,,,,
Female,Russia,26,,,,,,,
Male,United Kingdom,34,Financial,,,,,,
Male,Australia,34,Technology,,,,,,
Male,United States,NA,Financial,,,,,,
Male,United Kingdom,48,,,,,,,
Male,India,43,Internet-based,,,,,,
Female,India,23,Other,,,,,,
Male,United Kingdom,NA,,,,,,,
Male,Pakistan,23,,,,,,,
Male,United States,38,Government,,,,,,
Male,Iran,27,,,,,,,
Female,United States,59,,,,,,,
Male,Sweden,37,,,,,,,
Male,Canada,35,CRM/Marketing,,,,,,
Female,United States,20,Retail,,,,,,
Male,Singapore,35,Technology,,,,,,
Female,Other,25,,,,,,,
Male,Finland,20,,,,,,,
Male,Singapore,33,Financial,,,,,,
Male,Israel,46,,,,,,,
Male,Other,23,,,,,,,
Male,Canada,36,Technology,,,,,,
Female,Poland,24,,,,,,,
Male,India,NA,Manufacturing,,,,,,
Male,Canada,35,,,,,,,
Male,United Kingdom,26,Technology,,,,,,
Male,India,42,,,,,,,
Male,Other,42,Academic,,,,,,
Male,Other,25,Mix of fields,,,,,,
Male,Switzerland,25,,,,,,,
Female,United Kingdom,20,Technology,,,,,,
Female,Italy,33,Internet-based,,,,,,
Female,United Kingdom,30,Technology,,,,,,
Male,Israel,60,Financial,,,,,,
Male,United States,23,CRM/Marketing,,,,,,
Male,Pakistan,34,Military/Security,,,,,,
Male,United Kingdom,NA,Telecommunications,,,,,,
Male,India,24,Academic,,,,,,
Male,United States,27,Mix of fields,,,,,,
Male,Russia,22,,,,,,,
Male,Denmark,24,,,,,,,
Male,Finland,32,,,,,,,
Male,Czech Republic,27,,,,,,,
Female,Other,NA,,,,,,,
Male,Nigeria,27,Government,,,,,,
,,NA,,,,,,,
Male,United States,45,Academic,,,,,,
Female,Hungary,26,Financial,,,,,,
Male,United States,39,Manufacturing,,,,,,
Male,Germany,49,Other,,,,,,
Male,Norway,34,Academic,,,,,,
Male,Brazil,29,Other,,,,,,
Male,Spain,37,Government,,,,,,
Male,India,22,Technology,,,,,,
Male,Sweden,23,,,,,,,
Female,United States,41,,,,,,,
Female,United States,23,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",United States,48,Other,,,,,,
Male,India,18,,,,,,,
Male,Brazil,33,Technology,,,,,,
Male,Denmark,25,Mix of fields,,,,,,
Male,Pakistan,25,,,,,,,
Male,United States,NA,,,,,,,
Male,Russia,20,,,,,,,
Male,Brazil,28,Pharmaceutical,,,,,,
Male,United States,65,Military/Security,,,,,,
Male,United States,59,Other,,,,,,
Male,Sweden,26,Hospitality/Entertainment/Sports,,,,,,
Male,United States,35,,,,,,,
Male,France,24,Academic,,,,,,
Female,United Kingdom,34,Financial,,,,,,
Male,Portugal,25,Mix of fields,,,,,,
Male,Poland,27,Technology,,,,,,
Male,United States,33,,,,,,,
Male,Canada,47,,,,,,,
Male,United States,28,,,,,,,
Male,United States,43,Other,,,,,,
Male,Italy,59,Manufacturing,,,,,,
Male,United States,34,Military/Security,,,,,,
Female,United States,35,Hospitality/Entertainment/Sports,,,,,,
Male,Belgium,48,Academic,,,,,,
Female,Canada,33,Technology,,,,,,
Male,Canada,56,Financial,,,,,,
Male,Argentina,34,,,,,,,
Male,Russia,38,,,,,,,
Male,United States,27,Internet-based,,,,,,
Male,Australia,45,Mix of fields,,,,,,
Male,United States,43,Other,,,,,,
Male,United States,35,Pharmaceutical,,,,,,
Female,Singapore,32,Other,,,,,,
Male,Canada,29,Academic,,,,,,
Male,Japan,33,,,,,,,
Male,United States,NA,,,,,,,
Male,South Africa,21,,,,,,,
Female,United States,31,,,,,,,
Female,Philippines,26,Financial,,,,,,
Male,Mexico,NA,Technology,,,,,,
Male,Russia,25,,,,,,,
Male,Brazil,26,,,,,,,
Female,South Korea,27,,,,,,,
Female,United States,50,Non-profit,,,,,,
Female,United States,26,,,,,,,
Male,Taiwan,38,Technology,,,,,,
Female,People 's Republic of China,22,,,,,,,
Female,United States,20,,,,,,,
Male,People 's Republic of China,22,,,,,,,
Male,People 's Republic of China,24,Internet-based,,,,,,
A different identity,Japan,68,Financial,,,,,,
Female,Australia,25,,,,,,,
Male,Other,30,Government,,,,,,
Male,United States,43,Mix of fields,,,,,,
Male,People 's Republic of China,24,,,,,,,
Male,United States,22,,,,,,,
Female,Indonesia,23,,,,,,,
Male,United States,64,Other,,,,,,
Male,Brazil,46,,,,,,,
Female,United States,19,,,,,,,
Male,United States,49,Other,,,,,,
Male,United States,21,,,,,,,
Male,People 's Republic of China,40,Financial,,,,,,
Male,Indonesia,23,Mix of fields,,,,,,
Male,Taiwan,40,Financial,,,,,,
Male,Brazil,30,Academic,,,,,,
Male,People 's Republic of China,33,,,,,,,
Male,Taiwan,39,Manufacturing,,,,,,
,,NA,,,,,,,
Female,Vietnam,24,,,,,,,
Male,United States,31,,,,,,,
Male,Canada,63,Technology,,,,,,
Female,Other,NA,,,,,,,
Male,United States,21,Financial,,,,,,
Male,India,38,Technology,,,,,,
Male,Indonesia,21,,,,,,,
Male,India,39,Military/Security,,,,,,
Male,Australia,33,Other,,,,,,
Female,India,29,Telecommunications,,,,,,
Female,Australia,39,Academic,,,,,,
Male,India,28,Retail,,,,,,
Male,United States,37,,,,,,,
Male,Vietnam,24,,,,,,,
Male,Japan,31,Manufacturing,,,,,,
Male,United States,34,Technology,,,,,,
Male,India,25,Technology,,,,,,
Female,India,21,,,,,,,
Male,India,24,,,,,,,
Male,Other,46,Technology,,,,,,
Male,Japan,40,Academic,,,,,,
Male,Australia,35,Other,,,,,,
Male,India,29,,,,,,,
Female,Turkey,24,Manufacturing,,,,,,
Female,Iran,28,,,,,,,
Male,India,24,Technology,,,,,,
Male,India,38,,,,,,,
Male,United States,44,,,,,,,
Male,France,28,Other,,,,,,
Male,United Kingdom,29,Financial,,,,,,
Female,Greece,26,Technology,,,,,,
Male,Germany,41,Technology,,,,,,
Male,People 's Republic of China,23,,,,,,,
Female,Other,30,Retail,,,,,,
Male,Other,47,Academic,,,,,,
Female,France,21,,,,,,,
Male,Spain,31,Manufacturing,,,,,,
Male,South Africa,33,Government,,,,,,
Female,Republic of China,45,,,,,,,
Male,United Kingdom,36,Financial,,,,,,
Male,India,49,Technology,,,,,,
Male,United States,28,Technology,,,,,,
Male,France,38,Technology,,,,,,
Male,Other,37,Financial,,,,,,
Male,India,27,Mix of fields,,,,,,
Male,Germany,36,,,,,,,
Male,Germany,41,CRM/Marketing,,,,,,
Male,India,29,Technology,,,,,,
Male,Italy,34,Academic,,,,,,
Male,South Africa,35,,,,,,,
Male,Taiwan,40,Academic,,,,,,
Male,Other,36,Academic,,,,,,
Male,Germany,33,,,,,,,
Female,Switzerland,34,Telecommunications,,,,,,
Male,South Korea,NA,,,,,,,
Male,People 's Republic of China,24,Academic,,,,,,
Male,India,45,Government,,,,,,
Male,Kenya,27,,,,,,,
Male,France,33,,,,,,,
Male,Romania,47,Academic,,,,,,
Female,India,25,,,,,,,
Male,Russia,24,Other,,,,,,
Male,Poland,26,Financial,,,,,,
Male,India,21,,,,,,,
Male,Italy,29,Other,,,,,,
Female,Finland,28,Academic,,,,,,
Male,Other,42,Technology,,,,,,
Male,Italy,39,Mix of fields,,,,,,
Male,Russia,35,Internet-based,,,,,,
Male,Israel,34,,,,,,,
Male,Egypt,35,Mix of fields,,,,,,
Female,India,26,,,,,,,
Male,Singapore,34,Academic,,,,,,
Male,Other,58,,,,,,,
Male,United States,NA,Other,,,,,,
Male,France,30,Government,,,,,,
Male,India,35,Technology,,,,,,
Male,Portugal,29,,,,,,,
Male,Hungary,30,,,,,,,
Female,Spain,26,Mix of fields,,,,,,
Male,Poland,29,,,,,,,
Male,Pakistan,22,,,,,,,
Male,Russia,45,Manufacturing,,,,,,
Male,South Africa,30,Mix of fields,,,,,,
Male,Czech Republic,34,Government,,,,,,
Male,Russia,36,Financial,,,,,,
Male,Ukraine,25,Mix of fields,,,,,,
Male,Ukraine,39,Pharmaceutical,,,,,,
Male,Spain,51,,,,,,,
Male,Russia,39,,,,,,,
Male,People 's Republic of China,28,,,,,,,
Male,India,28,Technology,,,,,,
Male,France,31,Technology,,,,,,
Male,India,32,Technology,,,,,,
Male,India,39,Insurance,,,,,,
Male,Australia,31,,,,,,,
Male,France,30,Other,,,,,,
Male,Ukraine,42,,,,,,,
Male,United States,31,Mix of fields,,,,,,
Male,France,41,Financial,,,,,,
Male,Spain,32,Academic,,,,,,
Male,Germany,47,Internet-based,,,,,,
Male,Indonesia,21,,,,,,,
Female,Russia,31,Technology,,,,,,
Male,India,23,Hospitality/Entertainment/Sports,,,,,,
Male,Germany,39,Internet-based,,,,,,
Female,People 's Republic of China,20,,,,,,,
Male,United States,31,Financial,,,,,,
Female,Iran,31,,,,,,,
Male,Colombia,38,Telecommunications,,,,,,
Male,France,27,Telecommunications,,,,,,
Male,Australia,47,,,,,,,
Male,Other,31,,,,,,,
Male,Russia,40,Manufacturing,,,,,,
Male,Greece,27,Technology,,,,,,
Male,Philippines,24,,,,,,,
Male,India,26,Retail,,,,,,
Male,United States,32,,,,,,,
Male,South Africa,24,Mix of fields,,,,,,
Male,France,48,,,,,,,
Male,Russia,25,Mix of fields,,,,,,
Female,Indonesia,20,,,,,,,
Male,France,30,Technology,,,,,,
Male,United States,25,Technology,,,,,,
Male,Netherlands,29,Government,,,,,,
Male,United States,34,,,,,,,
Male,United States,45,Academic,,,,,,
Male,United States,34,Technology,,,,,,
Male,Russia,36,Academic,,,,,,
Male,United States,30,Financial,,,,,,
Female,United States,45,,,,,,,
Male,Iran,45,Academic,,,,,,
Male,United States,50,,,,,,,
Female,United States,31,Academic,,,,,,
Male,France,29,,,,,,,
Male,Canada,29,,,,,,,
Male,Japan,43,,,,,,,
Male,South Africa,32,Insurance,,,,,,
Male,Netherlands,33,,,,,,,
Male,United States,58,Mix of fields,,,,,,
Male,United States,27,Insurance,,,,,,
Male,India,23,,,,,,,
Male,United States,53,Mix of fields,,,,,,
Male,Sweden,35,Internet-based,,,,,,
Male,Other,30,Mix of fields,,,,,,
Male,United States,34,Government,,,,,,
Male,United States,42,Technology,,,,,,
Female,Belgium,43,,,,,,,
Male,Brazil,25,Mix of fields,,,,,,
Male,United States,47,Internet-based,,,,,,
Male,Other,34,Hospitality/Entertainment/Sports,,,,,,
Male,Canada,42,,,,,,,
Male,United Kingdom,49,Mix of fields,,,,,,
Male,United Kingdom,21,Technology,,,,,,
"Non-binary, genderqueer, or gender non-conforming",United States,21,Internet-based,,,,,,
Male,Israel,62,Other,,,,,,
Male,India,33,Technology,,,,,,
Female,United States,27,,,,,,,
Male,Other,34,Government,,,,,,
Male,Kenya,55,Government,,,,,,
Female,United States,25,Other,,,,,,
Male,Ukraine,NA,,,,,,,
Male,United States,35,Pharmaceutical,,,,,,
Female,Turkey,29,,,,,,,
Male,Other,26,,,,,,,
Female,Greece,29,Technology,,,,,,
Male,Poland,41,Non-profit,,,,,,
Male,South Africa,29,,,,,,,
Male,United States,40,Mix of fields,,,,,,
Male,United States,18,,,,,,,
Female,Canada,40,Technology,,,,,,
Male,Ukraine,28,,,,,,,
Male,Spain,43,Technology,,,,,,
,,NA,Financial,,,,,,
Male,Belgium,51,Technology,,,,,,
Female,Canada,28,Government,,,,,,
Male,United States,23,,,,,,,
Male,United States,28,Technology,,,,,,
Male,Germany,38,Technology,,,,,,
Male,Netherlands,43,Internet-based,,,,,,
Male,United Kingdom,28,Financial,,,,,,
Female,United States,68,Other,,,,,,
Female,United States,29,,,,,,,
Male,Mexico,34,Other,,,,,,
Female,Russia,46,Other,,,,,,
Male,United States,21,Technology,,,,,,
Male,Canada,61,,,,,,,
Female,Italy,66,Academic,,,,,,
Male,Russia,23,,,,,,,
Male,Australia,25,Academic,,,,,,
Female,United States,25,Academic,,,,,,
Male,United Kingdom,27,Other,,,,,,
Female,United States,40,Insurance,,,,,,
Male,Mexico,22,Academic,,,,,,
Male,United States,26,,,,,,,
Male,Australia,50,,,,,,,
Male,United States,43,Other,,,,,,
Male,Germany,37,Retail,,,,,,
Male,India,21,,,,,,,
Male,United States,52,CRM/Marketing,,,,,,
Male,Brazil,58,Other,,,,,,
Male,Japan,40,Other,,,,,,
Male,United Kingdom,27,,,,,,,
Male,Russia,34,Mix of fields,,,,,,
Female,Germany,27,Academic,,,,,,
Male,United States,30,,,,,,,
Male,United States,35,,,,,,,
Male,United States,32,Technology,,,,,,
Male,Italy,26,,,,,,,
Male,United States,32,Financial,,,,,,
Male,Australia,44,Financial,,,,,,
Male,Italy,23,,,,,,,
Male,United States,37,Financial,,,,,,
Male,Australia,36,Telecommunications,,,,,,
Male,South Korea,26,,,,,,,
Male,United States,NA,Non-profit,,,,,,
Male,United States,27,Technology,,,,,,
Female,United States,29,Insurance,,,,,,
Male,Canada,49,Other,,,,,,
Female,Australia,33,Academic,,,,,,
Female,United States,28,Financial,,,,,,
Male,Other,30,,,,,,,
Male,United States,27,Mix of fields,,,,,,
Male,United States,42,,,,,,,
A different identity,Other,79,,,,,,,
Male,United States,24,Internet-based,,,,,,
Male,United States,21,,,,,,,
Female,People 's Republic of China,21,,,,,,,
Male,Hong Kong,NA,,,,,,,
Male,People 's Republic of China,20,,,,,,,
Male,United States,23,,,,,,,
Male,Republic of China,31,Other,,,,,,
Male,India,41,,,,,,,
Female,South Korea,23,Technology,,,,,,
Male,United States,49,Technology,,,,,,
Male,India,27,Mix of fields,,,,,,
Male,Vietnam,22,,,,,,,
Male,Republic of China,23,,,,,,,
Male,Other,24,,,,,,,
Male,South Korea,27,,,,,,,
Male,Other,29,,,,,,,
Male,United States,33,CRM/Marketing,,,,,,
Male,United States,30,Internet-based,,,,,,
Male,People 's Republic of China,21,,,,,,,
Male,India,30,,,,,,,
Male,Canada,45,Government,,,,,,
Male,United States,30,Internet-based,,,,,,
Female,United Kingdom,31,CRM/Marketing,,,,,,
Female,Belgium,23,,,,,,,
Male,Other,25,Government,,,,,,
Male,India,39,Other,,,,,,
Male,United Kingdom,40,Telecommunications,,,,,,
Male,Poland,23,Technology,,,,,,
Male,Indonesia,26,CRM/Marketing,,,,,,
Male,Russia,24,Internet-based,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Singapore,25,Technology,,,,,,
Male,Ukraine,23,,,,,,,
Male,United States,39,Other,,,,,,
Female,India,37,Financial,,,,,,
Male,Switzerland,39,Technology,,,,,,
Male,Other,24,,,,,,,
Male,India,30,CRM/Marketing,,,,,,
Male,Netherlands,40,,,,,,,
Male,Greece,36,Mix of fields,,,,,,
Male,India,29,Financial,,,,,,
Male,Indonesia,24,Retail,,,,,,
Male,Poland,21,,,,,,,
Male,Republic of China,28,Mix of fields,,,,,,
Male,People 's Republic of China,22,Other,,,,,,
Male,Italy,30,Academic,,,,,,
Male,Russia,28,Technology,,,,,,
Male,Spain,53,,,,,,,
Female,Taiwan,23,,,,,,,
Female,Other,28,,,,,,,
Male,Republic of China,29,,,,,,,
Male,Greece,38,Telecommunications,,,,,,
Female,Australia,35,Financial,,,,,,
Male,Other,23,Other,,,,,,
Male,People 's Republic of China,21,,,,,,,
Male,Poland,39,Other,,,,,,
Female,Hong Kong,NA,,,,,,,
Male,People 's Republic of China,25,Technology,,,,,,
Male,Hungary,41,Manufacturing,,,,,,
Male,United States,61,Internet-based,,,,,,
Male,India,20,,,,,,,
Male,Netherlands,24,Financial,,,,,,
Male,People 's Republic of China,21,,,,,,,
Female,Romania,21,Technology,,,,,,
Male,India,33,Academic,,,,,,
Male,United States,28,Mix of fields,,,,,,
Male,Australia,NA,Financial,,,,,,
Female,Japan,27,,,,,,,
Male,Germany,37,Other,,,,,,
Male,People 's Republic of China,24,,,,,,,
Male,United States,27,Internet-based,,,,,,
Male,Pakistan,24,Technology,,,,,,
Male,Brazil,29,Retail,,,,,,
Female,People 's Republic of China,27,,,,,,,
Male,Germany,46,Technology,,,,,,
Male,India,31,Mix of fields,,,,,,
Male,India,24,Technology,,,,,,
Male,Taiwan,34,Technology,,,,,,
Male,United States,26,,,,,,,
Male,United States,34,,,,,,,
Male,Ukraine,24,Technology,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Other,63,Pharmaceutical,,,,,,
Female,Australia,32,Government,,,,,,
Male,Germany,26,Manufacturing,,,,,,
Male,United States,27,Insurance,,,,,,
Female,India,23,Technology,,,,,,
Male,Canada,45,Other,,,,,,
Male,Other,26,,,,,,,
Male,Chile,27,CRM/Marketing,,,,,,
Male,United States,24,Technology,,,,,,
Male,Germany,27,Mix of fields,,,,,,
Female,Colombia,27,Mix of fields,,,,,,
Male,Brazil,23,,,,,,,
Male,India,22,Technology,,,,,,
Male,United Kingdom,37,Academic,,,,,,
Male,United States,60,,,,,,,
Male,Kenya,24,Government,,,,,,
Female,Germany,26,Academic,,,,,,
Male,United States,65,Internet-based,,,,,,
